level_0,index,ISBN,Book-Title,Book-Author,Year-Of-Publication,Book-Publisher
15898,15898,0862321107,woman point zero,e saadawi,1984,zed
15899,15899,1552782441,dolc agonia,h nancy,2001,company
15900,15900,0679737898,parliament whore lone humorist attempt explain entir u govern,j p,1992,vintage
15901,15901,0515121940,blood honor,b w,1997,jove
15902,15902,0375501290,botani desir plant eye view world,pollan,2001,random
15903,15903,0449219593,highgat rise,perry,1993,fawcett
15904,15904,0451527631,look backward two thousand one thousand eight hundr eighti seven signet classic paperback,b edward,2000,signet
15905,15905,0684846845,jonathan livingston seagul,b richard,1970,scribner
15906,15906,0452285186,book bunni suicid,riley,2003,plume
15907,15907,3442725542,der novembermã ãâ¶rder,h tursten,2000,btb
15908,15908,3548680542,allem gestorben war,edwardson,2003,ullstein
15909,15909,3499227770,e wird mir fehlen da leben,p ruth,2000,rowohlt
15910,15910,3257224176,e scheint die sonn noch schã ãâ¶n roman,b vine,1991,verlag
15911,15911,0765340291,east sun west moon,b carole,2002,tor
15912,15912,0002243962,girlfriend coma,c douglas,1998,publisher
15913,15913,0316604917,dog best friend train manual dog owner,skete,1978,little
15914,15914,0312283970,man talk dog stori america wild street dog unlik savior,roth,2002,thoma
15915,15915,3404920481,die form de wasser commissario montalbano lã ãâ¶st seinen ersten fall,camilleri,2000,lã
15916,15916,0006471641,play king,michael,1993,harpercollin
15917,15917,0553213458,alic adventur wonderland look glass bantam classic,c lewis,1984,bantam
15918,15918,0399142703,freedom choic,mccaffrey,1997,putnam
15919,15919,067003004X,blue last richard juri mysteri,g martha,2001,viking
15920,15920,0395560012,jump creek,g molly,1990,houghton
15921,15921,0285636464,ewe happi,b jutta,2002,souvenir
15922,15922,0684847817,good faeri bad faeri,b froud,1998,simon
15923,15923,0902771736,nice wee present scotland,c ivor,1988,arc
15924,15924,158542160X,noth left plain simpl life,l toinette,2002,jeremy
15925,15925,1854875302,mammoth book comic fantasi,michael,1998,scarlet
15926,15926,0374384436,wind door,l madeleine,1973,farrar
15927,15927,0345322894,momili mother use say,slung,1988,ballantine
15928,15928,0312983433,vike funer shane sculli novel,c stephen,2002,martin
15929,15929,0060586605,hat full sky,p terry,2004,harpercollin
15930,15930,0140445269,madam bovari provinci life penguin classic,f gustave,1993,penguin
15931,15931,0684856069,mani life secret sorrow josephin b,g sandra,1999,touchstone
15932,15932,0552147435,web site stori,r rankin,2001,corgi
15933,15933,096268743X,live delib discoveri develop avatar,h palmer,1994,star
15934,15934,0750915943,mini saga,c telegraph,1998,alan
15935,15935,2266004034,la clan de lour de cavern,jean,2002,distribook
15936,15936,3442454255,der sommermã ãâ¶rder,f nicci,2003,goldmann
15937,15937,0060584750,mystic river,lehane,2003,perennial
15938,15938,0385491336,anatomist,federico,1999,doubleday
15939,15939,1551668017,firebrand mira histor romanc,wiggs,2001,mira
15940,15940,0345440137,im one want,c margaret,2001,ballantine
15941,15941,140003468X,love time cholera,g marquez,2003,vintage
15942,15942,0689804458,string harp,b nancy,1996,aladdin
15943,15943,0553099957,say noth dog found bishop bird stump last,c willis,1997,bantam
15944,15944,0060097973,bell book scandal jane jeffri mysteri jane jeffri mysteri hardcov,c jill,2003,william
15945,15945,0380708566,fool progress honest novel,edward,1990,harpercollin
15946,15946,1556704119,funni cat,c suares,1998,stewart
15947,15947,0448095130,mysteri ivori charm nanci drew mysteri stori thirteen,c keene,1974,grosset
15948,15948,0448089068,shore road mysteri hardi boy mysteri stori,w,1964,grosset
15949,15949,0385247931,forward foundat foundat novel hardcov,isaac,1993,doubleday
15950,15950,1568650108,support local wizard,duane,1990,bantam
15951,15951,0747264880,nadia know best,j mansell,2004,headline
15952,15952,0747549370,blind assassin,margaret,2000,bloomsbury
15953,15953,0312313616,confess sociopath social climber katya livingston chronicl,lang,2003,martin
15954,15954,0373218737,suspici,n roberts,2003,silhouette
15955,15955,1401901204,contact spirit guid book w cd,b sylvia,2002,hay
15956,15956,0553583476,sen evil,h kay,2004,bantam
15957,15957,0380787075,fear fri jane jeffri mysteri paperback,c jill,1998,avon
15958,15958,0553574019,martian,k stanley,2000,spectra
15959,15959,0786914041,spine world forgotten realm path dark book two,r salvatore,2000,wizard
15960,15960,0671013971,two front war star trek new frontier three,peter,1997,star
15961,15961,057507390X,alter carbon gollancz sf,richard,2002,gollancz
15962,15962,0812544501,tam lin fairi tale seri,pamela,1992,tor
15963,15963,3442452643,bridget jone rand de wahnsinn,f helen,2002,goldmann
15964,15964,0345337638,silicon mage windro chronicl book two,b hambly,1988,del
15965,15965,0743467302,flood tide,c cussler,2003,pocket
15966,15966,0836223020,next step fifti thing save earth,earthworks,1991,andrew
15967,15967,0140174397,blanch lam,b neely,1993,penguin
15968,15968,067189952X,death among,j neel,1995,pocket
15969,15969,0809224763,go girl guid surviv twenti savvi soul style,b julia,2000,contemporary
15970,15970,0749931892,bounc back,b zoe,2000,piatku
15971,15971,1893956288,cultur make believ,jensen,2002,context
15972,15972,1893956032,languag older word,jensen,2000,context
15973,15973,074346978X,colter wife,j johnston,2003,pocket
15974,15974,0743246438,summer dare novel,b delinsky,2004,scribner
15975,15975,155166786X,tear renegad,h linda,2001,mira
15976,15976,0380812894,bone earth,swanwick,2003,harpertorch
15977,15977,1551667231,last cheerlead,obrien,2003,mira
15978,15978,0385116322,wanda hickey night golden memori disast,j shepherd,1976,broadway
15979,15979,0385021747,god trust pay cash,j shepherd,1991,street
15980,15980,0060974109,woman wyrrd,v,1991,perennial
15981,15981,0399149244,tricki busi,b dave,2002,putnam
15982,15982,006103083X,week zone,b sears,2000,reganbook
15983,15983,0385314574,ember sun,c mark,1996,bantam
15984,15984,1559587032,one hundr one best home base busi woman,h priscilla,1995,prima
15985,15985,044990864X,black lightn,j saul,1995,fawcett
15986,15986,0062513591,sixth sen unlock power intuit,b naparstek,1997,harpersanfrancisco
15987,15987,1582293082,shoofli pie bug man novel faith find friend,tim,2003,company
15988,15988,0671746057,anyth billi novel,l mcmurtry,1991,pocket
15989,15989,0515129240,harm intent,b kerr,2000,jove
15990,15990,0140622918,le miser penguin popular classic,h victor,1998,penguin
15991,15991,0812524586,ender game,c scott,1986,tor
15992,15992,0671017225,know last summer,lois,1997,simon
15993,15993,0394873343,berenstain bear learn stranger first time book,b stan,1985,random
15994,15994,0345333551,lucid dream,l stephen,1986,ballantine
15995,15995,0316809063,maniac mage,j spinelli,1999,little
15996,15996,0671693220,broken date broken date,l stine,1991,simon
15997,15997,0440979757,sing moon laurel leaf histor fiction,scott,1999,leaf
15998,15998,1556706804,sweet honey sting bee book love ancient mediterranean,l michelle,1997,tabori
15999,15999,0316150363,dog woman,l taylor,1989,little
16000,16000,0553493981,recruit alia prequel,l mason,2002,bantam
16001,16001,0812565398,world order,goliszek,1999,tor
16002,16002,0060571314,project princess princess diari vol four one two,c meg,2003,harpertrophy
16003,16003,0345347269,four garfield treasuri,jim,1987,ballantine
16004,16004,0394829204,wocket pocket,seuss,1974,random
16005,16005,0836217586,alway postpon meet time wast moron dilbert book paperback andrew mcmeel,scott,1994,andrew
16006,16006,0140048898,sweet thursday,j steinbeck,1986,penguin
16007,16007,0345434684,sky pern,mccaffrey,2001,del
16008,16008,0345353730,tunnel sky,h robert,1987,del
16009,16009,0006492347,insight outfield peanut work play,c schulz,1997,harpercollin
16010,16010,1577483553,dakota four inspir love stori northern plain inspir romanc collect,l snelling,1998,barbour
16011,16011,0671695320,legaci heorot legaci heorot,l niven,1989,pocket
16012,16012,0140250913,come plagu newli emerg disea world balanc,g laurie,1995,penguin
16013,16013,0434009202,hitch hiker guid galaxi,douglas,1986,william
16014,16014,0060913304,shiloh stori,mason,1993,harpercollin
16015,16015,2277241202,l alchimist,c paul,1999,edition
16016,16016,0670031410,thief high place theyv stolen countri time take back,h jim,2003,viking
16017,16017,0618109277,kit law novel,morrissey,2001,mariner
16018,16018,0517082381,jay leno headlin book ii iii real ridicul headlin america newspap,j leno,1992,company
16019,16019,0451127927,dead zone,k stephen,1983,penguin
16020,16020,0525944001,magician wife,b moore,1998,penguin
16021,16021,0451197968,run man,k stephen,1999,signet
16022,16022,8484505294,bridget jone sobrevivr edg reason,f helen,2002,distribook
16023,16023,0385334389,gate eden,c ethan,1999,delta
16024,16024,055327600X,darksword adventur,weis,1988,bantam
16025,16025,0886771935,track white wolf chronicl cheysuli four,j roberson,1992,daw
16026,16026,0886775248,tapestri lion chroncil cheysuli,j roberson,1992,daw
16027,16027,0886771404,shapechang,j roberson,1992,daw
16028,16028,0886773164,legaci sword chronicl cheysuli book three,j roberson,1992,daw
16029,16029,0380718510,sudden wild magic,wynne,1994,paperback
16030,16030,0345348672,power preserv chronicl thoma coven unbeliev book three,stephen,1993,del
16031,16031,0441865038,virtual mode mode paperback,piers,1991,ace
16032,16032,0441845630,unicorn point apprent adept paperback,piers,1990,ace
16033,16033,0812531108,race time,piers,1985,tor
16034,16034,0451456890,witch eileanan witch eileanan,f kate,1998,roc
16035,16035,0517703386,simpl spell success ancient practic creat abund prosper,b dolnick,1996,harmony
16036,16036,0761511571,encyclopedia natur medicin revi two edit,murray,1998,prima
16037,16037,1881098184,witch almanac spring two thousand two spring two thousand three witch almanac two thousand two two thousand three,e pepper,2002,almanac
16038,16038,0380721457,mr dewint,h susan,1994,avon
16039,16039,0452272319,foxfir confess girl gang,c oates,1994,plume
16040,16040,0451202511,murder upset mother desir shapiro mysteri desir shapiro mysteri paperback,e selma,2001,signet
16041,16041,2258061474,parlez vou le jean claud,duforest,2003,hor
16042,16042,0062516507,one hundr simpl secret happi peopl scientist learn use,niven,2000,harpersanfrancisco
16043,16043,0553255932,practic effect,b david,1985,bantam
16044,16044,0440153778,love,steel,1989,dell
16045,16045,3442435374,trã ãâ¼be wasser sind kalt,c patricia,1999,goldmann
16046,16046,3442451353,da wunschspiel,p redmond,2002,goldmann
16047,16047,8420726672,la celestina biblioteca didactica anaya,f rojas,1998,company
16048,16048,0142300675,dreamland,sarah,2002,puffin
16049,16049,0061031143,white shell woman,james,2002,avon
16050,16050,0809015803,life memoir,g weissmann,1995,hill
16051,16051,0394718534,book taboo know,watts,1972,random
16052,16052,0884964094,bat pocket memor friendship,lollar,1996,consortium
16053,16053,0312968930,wick love,b smith,1999,martin
16054,16054,0505522659,knight trillion star futurist romanc,joy,1997,love
16055,16055,3499134780,inspektor juri geht ã ãâ¼ber moor roman,g martha,1994,rowohlt
16056,16056,0505524724,sacrament candleglow,squires,2002,company
16057,16057,0373270186,twilight phantasi shadow silhouett,shayne,1993,silhouette
16058,16058,0875420028,enchant faeri realm commun natur spirit element,ted,1993,llewellyn
16059,16059,091581112X,spiritu growth higher self earth life book iii,r sanaya,1989,kramer
16060,16060,0505525240,shadow cross,c spangler,2003,love
16061,16061,0020264763,age innoc,e wharton,1992,scribner
16062,16062,9074336256,palmwijn,van,1996,meulenhoff
16063,16063,1582431604,jayber crow,b wendell,2001,counterpoint
16064,16064,0886779898,brightli burn,l mercedes,2001,daw
16065,16065,0060011904,small town novel block lawrenc,b lawrence,2003,william
16066,16066,0743202708,fat olli book novel eighti seven precinct,e mcbain,2003,simon
16067,16067,0765345005,hominid neanderth parallax,j sawyer,2003,tor
16068,16068,8496136426,la puerta en el muro,g wells,2004,el
16069,16069,1585671975,compani novel cia,l robert,2002,overlook
16070,16070,0380726769,lover legend trystan yseult,h kate,1999,avon
16071,16071,0671491784,merchant venic,william,1983,washington
16072,16072,0060081597,dr atkin new diet revolut new revi edit,robert,2002,perennial
16073,16073,0743412311,fleec regan reilli mysteri regan reilli mysteri paperback,c higgins,2002,pocket
16074,16074,0060805072,summer,e wharton,1980,harpercollin
16075,16075,1400050588,song gorilla nation journey autism,prince,2004,harmony
16076,16076,0486401294,red hou mysteri dover mysteri classic,milne,1998,dover
16077,16077,1561380911,artist cat,p running,1992,publisher
16078,16078,0671534254,lord dead secret histori byron,h tom,1996,pocket
16079,16079,0425099229,golden ball stori,christie,1996,berkley
16080,16080,0140714057,hamlet princ denmark pelican shakespear,william,1989,penguin
16081,16081,0395272211,return king lord ring part three,j tolkien,1988,houghton
16082,16082,0140431179,strang case dr jekyl mr hyde stori penguin english librari,l stevenson,1979,penguin
16083,16083,015694877X,wast land poem,eliot,1955,harvest
16084,16084,3423071516,der klein hobbit,j tolkien,2002,distribook
16085,16085,0743422740,shotgun bride mckettrick cowboy,l miller,2003,pocket
16086,16086,0451408756,piper son,b fergusson,1999,signet
16087,16087,3257233396,fein freund commissario brunetti neunter fall,leon,2002,verlag
16088,16088,0440415705,louisiana sky,h willis,2000,yearling
16089,16089,0425103552,marin sniper nineti three confirm kill,c henderson,1991,berkley
16090,16090,067980112X,woman ride like man song lioness paperback,p tamora,1997,random
16091,16091,2877141535,le liaison dangereu world classic,pierre,1998,international
16092,16092,0553572024,mint julep murder,c hart,1996,bantam
16093,16093,2264029951,chroniqu de san francisco tome one,maupin,2000,edition
16094,16094,2253153265,leduc dune fã ãâ©e,c van,2002,lgf
16095,16095,2226133895,robert de nom propr,ãâ©lie,2002,michel
16096,16096,0060534044,kisscut,k slaughter,2003,harpertorch
16097,16097,2266120166,la rage au coeur,b ingrid,2002,pocket
16098,16098,044661128X,still mr mr,mcbride,2002,warner
16099,16099,0688155456,witch week chronicl chrestom,wynne,1997,harpertrophy
16100,16100,0345328949,robot empir,isaac,1991,del
16101,16101,0380703831,trick,e mcbain,1989,paperback
16102,16102,0743233476,monday mourn novel,k reichs,2004,scribner
16103,16103,0446612588,mortal alli,b haig,2003,warner
16104,16104,0751502014,kingdom shadow,b erskine,1988,warner
16105,16105,0312970234,incid twenti mile,trevanian,1999,martin
16106,16106,0380820900,steal bride avon romant treasur,b elizabeth,2003,avon
16107,16107,0380802449,anyth go grace favor mysteri,c jill,1999,avon
16108,16108,0553260057,break addict person love work,h halpern,1983,bantam
16109,16109,0894864025,codepend stop control start care,b melody,1996,service
16110,16110,0671003356,ransom,g julie,1999,atria
