level_0,index,ISBN,Book-Title,Book-Author,Year-Of-Publication,Book-Publisher
8211,8211,0618154000,return king lord ring part three,j tolkien,2001,company
8212,8212,0446356077,nightro,garlock,1990,warner
8213,8213,084394305X,warrior ladi,b madeline,1997,leisure
8214,8214,068813355X,tik tok oz book wonder,b l,1996,harpercollin
8215,8215,0380755025,princ chao chronicl amber,r zelazny,1996,paperback
8216,8216,0380896362,blood amber chronicl amber,r zelazny,1995,paperback
8217,8217,1893956237,dachau novel,quinn,2002,context
8218,8218,0156027461,hou snow harvest book,b jill,2003,harvest
8219,8219,093158096X,let get,j roger,1992,prelude
8220,8220,8401499143,yãâ¡iza,vazquez,1984,aim
8221,8221,3442415438,voll im bild ein roman von der bizarren scheibenwelt,p terry,1993,goldmann
8222,8222,014039057X,select tale sketch penguin classic,h nathaniel,1987,penguin
8223,8223,0192752111,bread winner,ellis,2001,university
8224,8224,0440204100,dear bruce springsteen,k major,1990,leaf
8225,8225,0441167306,dream park,l niven,2003,ace
8226,8226,1558746455,chicken soup coupl soul chicken soup soul,c jack,1999,hci
8227,8227,0060830565,black boy,r wright,1,publisher
8228,8228,0192839306,wonder wizard oz oxford world classic,b l,2000,university
8229,8229,155013325X,christma heirloom,bryan,1992,fenn
8230,8230,0373243324,price honor wilder wyatt counti special edit one thousand three hundr thirti two,h reams,2000,silhouette
8231,8231,037351137X,talli knight reader choic harlequin regenc romanc,gracie,2001,harlequin
8232,8232,192975213X,act apostl,f x,1999,rosalita
8233,8233,0446604011,dreamfal,j vinge,1997,aspect
8234,8234,0152024603,wizard dilemma fifth book young wizard seri,duane,2002,magic
8235,8235,0380798921,beneath ash alaska mysteri,h sue,2001,avon
8236,8236,044921625X,feather moon,p whitney,1994,ivy
8237,8237,0969069502,compani come one hundr fifti delici squar compani come one,j pare,1981,company
8238,8238,0836278739,test biographi q andrew mcmeel,k rieschick,1999,andrew
8239,8239,0517053608,charl dicken four complet novel great expect hard time christma carol tale two citi,c dickens,1991,gramercy
8240,8240,0804804966,read japan today,l walsh,1969,tuttle
8241,8241,0671741411,call dark star trek next gener nine,f michael,1991,star
8242,8242,0671741446,doomsday world star trek next gener twelv,c david,1991,star
8243,8243,3548252427,da mã ãâ¤dchen weiã ã er umschlag,k stephen,2001,ullstein
8244,8244,1880032422,creat affluenc wealth consciou field possibl,c deepak,1993,library
8245,8245,0880389125,gate thorbardin dragonl hero,parkinson,1990,wizard
8246,8246,0373196482,secret child,j mcwilliams,2003,silhouette
8247,8247,0020259409,footprint bush scribner crime classic,upfield,1986,touchstone
8248,8248,0373109539,hidden treasur harlequin present nine hundr fifti three,e goldrick,1987,harlequin
8249,8249,0590139614,northern light dark materi,p pullman,1996,scholastic
8250,8250,0060392983,rock say,rock,2000,reganbook
8251,8251,0670875708,measur day new begin life end,g jerome,1997,viking
8252,8252,0451527224,te durbervil pure woman signet classic paperback,h thomas,1999,signet
8253,8253,0877796165,label local call peopl abilen zimbabw,paul,1997,merriam
8254,8254,0140183884,man thursday twenti centuri classic,c k,1990,penguin
8255,8255,0806909668,quotat attitud wickedli funni sourc book,l stewart,1995,sterling
8256,8256,0425135268,eye storm life gener h norman schwarzkopf,c roger,1992,berkley
8257,8257,1565042492,vampir masquerad revi edit,justin,1998,white
8258,8258,0812538951,fall angel saga recluc,e modesitt,1997,tor
8259,8259,0863270433,famin great contemporari author,l oflaherty,2000,company
8260,8260,0671042424,cold war star trek new frontier gateway book six,peter,2001,star
8261,8261,0960603034,final exit practic self deliv assist suicid die,humphry,1991,corporation
8262,8262,0060952784,spam ku tranquil reflect luncheon loaf,c john,1998,perennial
8263,8263,0061067156,secret circl vol ii captiv secret circl,j smith,1992,eo
8264,8264,0312973071,alli moon,harrington,2000,martin
8265,8265,0195074750,world myth,leeming,1992,university
8266,8266,0875428681,magician companion practic encyclop guid magic religi symbol llewellyn sourcebook seri,b whitcomb,1993,llewellyn
8267,8267,0877738807,start,c pema,1994,shambhala
8268,8268,0756401607,edg space brother earth hunter world,c j,2003,daw
8269,8269,0812570693,brotherhood wolf runelord book two,farland,2000,tor
8270,8270,1585675156,calendar girl,tricia,2003,overlook
8271,8271,0702233455,girl like,r sparrow,2003,service
8272,8272,0553273183,great sky river,b gregory,1990,spectra
8273,8273,0670864013,becom visibl illustr histori lesbian gay life twentieth centuri america,mcgarry,1998,penguin
8274,8274,0786866683,last samurai,helen,2000,miramax
8275,8275,0451405986,angel rogu fallen angel,j putney,1995,topaz
8276,8276,0140077405,suicid murder penguin crime fiction,e howard,1985,penguin
8277,8277,8466609474,alma gemela,c deepak,2002,edicione
8278,8278,1565922603,unix power tool,j peek,1997,oreilly
8279,8279,0743480554,csi miami florida getaway book one,max,2003,pocket
8280,8280,0671621955,princess,jude,1987,pocket
8281,8281,0449910067,oracl glass,j riley,1995,fawcett
8282,8282,0671578499,one thousand six hundr thirti two assiti shard hardcov,e flint,2000,baen
8283,8283,0380704307,grow pain adrian mole,townsend,1987,harpercollin
8284,8284,1565922220,sendmail,b costales,1997,oreilly
8285,8285,0671034898,einstein paper,c dirgo,1999,atria
8286,8286,0452267587,cat life,sipress,1992,penguin
8287,8287,0451158512,fear fli,e jong,1988,penguin
8288,8288,1565923928,javascript definit guid,flanagan,1998,oreilly
8289,8289,0130333514,linux rute user tutori exposit cd rom,p sheer,2001,hall
8290,8290,0671888250,geographi nowher rise declineof america man made landscap,h kunstler,1994,free
8291,8291,0060916516,jonah gourd vine,h zora,1990,perennial
8292,8292,1565922573,master regular express,e jeffrey,1997,oreilly
8293,8293,0743218795,take villag idiot memoir life citi,j mullen,2002,simon
8294,8294,0671026925,strang new world vol two star trek,wesley,1999,star
8295,8295,0688032745,four argument elimin televi,j mander,1978,morrow
8296,8296,0553234463,homicid triniti crime line,r stout,1993,bantam
8297,8297,034529369X,lilith snake grass,c l,1981,del
8298,8298,8420442569,sefarad una novela de novela,molina,2001,edicione
8299,8299,0307247058,let parti one,l stine,1998,entertainment
8300,8300,8445073559,solari,l stanislav,2003,minotauro
8301,8301,014200443X,qualiti life report,meghan,2004,penguin
8302,8302,0439148006,ramona brave,b cleary,1975,scholastic
8303,8303,0671724584,eagl flown,h jack,1991,simon
8304,8304,0393048446,blue mizzen aubrey maturin seri cloth,patrick,1999,company
8305,8305,1557987912,public manual american psycholog associ fifth edit,psychological,2001,american
8306,8306,0226104036,chicago manual style,c university,2003,university
8307,8307,156389517X,midnight day,g neil,2000,comic
8308,8308,0671878611,ship aveng,stirling,1998,baen
8309,8309,0375725334,lake effect,c rich,2003,vintage
8310,8310,3442127165,sieben experi die die welt verã ãâ¤ndern kã ãâ¶nnten,r sheldrake,1997,goldmann
8311,8311,0062500821,goddess everywoman new psycholog woman,b shinoda,1984,harpercollin
8312,8312,0671758837,star trek vi undiscov countri star trek,j,1992,pocket
8313,8313,1582970254,word paint guid write descript,rebecca,2000,digest
8314,8314,0140189440,humboldt gift penguin twentieth centuri classic,b saul,1996,penguin
8315,8315,0916441865,step would jesu,c sheldon,1988,barbour
8316,8316,0440218012,ancient secret bibl,c sellier,1994,company
8317,8317,0747517150,vulcania,f maureen,1994,bloomsbury
8318,8318,074343966X,still water,j lauck,2002,washington
8319,8319,1888173459,inn edg world common reader edit,thomas,2000,akadine
8320,8320,0060392665,refu rai brat straightforward advic parent age overindulg,h marilu,1999,reganbook
8321,8321,2277300098,romeo et juliett,william,1,edition
8322,8322,0373835671,christma wish,b neels,2003,harlequin
8323,8323,0425186776,last man new york citi fire chief collap world trade center,p richard,2002,berkley
8324,8324,0385294182,secret,steel,1985,bantam
8325,8325,3442444438,galapago roman,k vonnegut,1999,goldmann
8326,8326,1562920960,god littl devot book god littl devot book,b honor,1995,honor
8327,8327,0061012475,dead silenc,h ron,1999,harpertorch
8328,8328,2290315478,la virevolt,h nancy,1999,jai
8329,8329,1401201407,elfquest grand quest volum three elfquest grand quest,p wendy,2004,comic
8330,8330,0765340135,shadow sorceress spellsong cycl book four,e modesitt,2002,tor
8331,8331,0452284198,twenti five hour,b david,2002,plume
8332,8332,8420639540,comunicacion verbal la,flora,2001,alianza
8333,8333,0385079664,sufi,shah,1971,anchor
8334,8334,0786916087,chao cur forgotten realm cleric quintet book five,r salvatore,2000,wizard
8335,8335,0786916079,fallen fortress forgotten realm cleric quintet book four,r salvatore,2000,wizard
8336,8336,0786916052,sylvan shadow forgotten realm cleric quintet book two,r salvatore,2000,wizard
8337,8337,3829028911,drive shoot photograph new york taxi driver,b david,2000,konemann
8338,8338,3442437474,der renner,tom,1999,goldmann
8339,8339,1583220577,ralph nader reader,n ralph,2000,seven
8340,8340,0689815433,dare read mr dunphrey,h peterson,1997,simon
8341,8341,3442426677,die grastã ãâ¤nzer,p susan,1997,goldmann
8342,8342,3442352436,star war episod one die dunkl bedrohung,b terry,1999,goldmann
8343,8343,0671758799,cage frightmar,k peg,1993,aladdin
8344,8344,0805067205,balsam dream short self import histori babi boomer gener,j queenan,2001,company
8345,8345,0765341956,psychohistor crisi,kingsbury,2002,tor
8346,8346,0618153985,fellowship ring lord ring part one,j tolkien,2001,company
8347,8347,0380803100,kiss girl make spi origin jane bond parodi,maney,2001,perennial
8348,8348,3453075633,star trek mission farpoint die friedenswã ãâ¤chter die kinder von hamlin,gerrold,1994,heyne
8349,8349,156076905X,medusa plagu dragonl defend magic vol two,k mary,1994,wizard
8350,8350,1565924274,unix nutshel desktop quick refer svr4 solari seven three edit,robbins,1999,oreilly
8351,8351,0679722327,adam eve serpent,e pagels,1989,vintage
8352,8352,034540324X,mummer cur amanda pepper mysteri amanda pepper mysteri paperback,g roberts,1997,fawcett
8353,8353,0140707050,macbeth new penguin shakespear,william,1981,penguin
8354,8354,0451208285,sylvia brown book dream,b sylvia,2003,signet
8355,8355,0875421210,earth power techniqu natur magic llewellyn practic magick,c scott,1983,llewellyn
8356,8356,0312977646,deadli affair st martin true crime librari,h tom,2001,martin
8357,8357,0440217687,secret ingredi murder eugenia potter mysteri,n pickard,2002,dell
8358,8358,0440123046,empir builder australian vol nine,l william,1987,company
8359,8359,0395939461,silmarillion illustr edit,j tolkien,1998,houghton
8360,8360,0807046310,vulner observ anthropolog break heart,b ruth,1997,beacon
8361,8361,0553379798,newcom guid afterlif side known commonli littl book,quinn,1998,bantam
8362,8362,0739413317,crazi ladi,l west,1,publisher
8363,8363,0449150380,hellion,b small,1997,ivy
8364,8364,0310222656,forgiv dead man walk,morris,1998,zondervan
8365,8365,0140169636,new york trilog citi glass ghost lock room,paul,1990,penguin
8366,8366,0002255014,lean lean water novel ten stori,f itani,1998,harpercollin
8367,8367,8420447625,noch de viern,j sierra,1995,santillana
8368,8368,8420447978,rebeld,e hinton,1994,education
8369,8369,3499154277,die farb lila fiction poetri drama,walker,1,verlag
8370,8370,0374522243,major rest life career secret colleg student,c carter,1990,farrar
8371,8371,9500718863,retrato en sepia,isabel,2000,sudamericana
8372,8372,0140714189,midsumm night dream pelican shakespear,william,1988,penguin
8373,8373,0449130509,winterbourn,c susan,1987,fawcett
8374,8374,0380795817,wick fantasi avon romant treasur,k ranney,1998,avon
8375,8375,0895773066,great recip good health,readers,1989,putnam
8376,8376,0553580558,death train boston fremont jone mysteri paperback,day,2000,bantam
8377,8377,0441008275,king kelson bride,k kurtz,2001,ace
8378,8378,0448413256,mummi aboard read,j milton,1996,grosset
8379,8379,0345337727,unabridg uncensor unbeliev garfield,jim,1986,ballantine
8380,8380,9722107909,terra sonãâ¢mbula romanc uma terra sem amo,c mia,1992,caminho
8381,8381,0310235928,cape refug,b terri,2002,company
8382,8382,1560764198,fallen fortress forgotten realm cleric quintet book four,r salvatore,1993,tsr
8383,8383,0312930429,coelura,mccaffrey,1987,martin
8384,8384,0380754126,improb cau,j jance,1988,avon
8385,8385,0345272560,tolkien biographi,c humphrey,1978,ballantine
8386,8386,0486276880,one hundr fifti nine celtic design dover pictori archiv,lusebrink,1993,dover
8387,8387,0753804689,immor code,c fraser,1999,acacia
8388,8388,0374103828,hook,wolfe,2000,farrar
8389,8389,044990508X,spider woman granddaught tradit tale contemporari write nativ american woman,paula,1990,ballantine
8390,8390,0345329015,seven arrow,h storm,1985,ballantine
8391,8391,0749317647,slow waltz cedar bend,j waller,1995,mandarin
8392,8392,1591852803,end lilac lane,k schuller,2003,creation
8393,8393,0375725164,bluesman vintag contemporari,iii,2001,vintage
8394,8394,0395389496,polar express,van,1985,houghton
8395,8395,0201339854,associ press stylebook libel manual,g norm,1998,perseu
8396,8396,0684174723,sun also rise,e heminway,1982,holiday
8397,8397,0805042180,spineless wonder strang tale invertebr world,c richard,1996,company
8398,8398,0516038389,pennsylvania sea shine sea,b fradin,1994,children
8399,8399,0373512082,storm lake,palmer,2002,silhouette
8400,8400,1569319634,ranma one two vol two,r takahashi,2003,communication
8401,8401,0553574787,death windsor castl majesti investig,b c,1998,bantam
8402,8402,8495501783,el cielo protector,b paul,2001,de
8403,8403,1567187285,witch night,r silver,2000,llewellyn
8404,8404,0394726677,optimist daughter,e welty,1978,vintage
8405,8405,8426449573,bridget jone sobrevivirãâ©,f helen,2000,downtown
8406,8406,0553575341,pillsburi cookbook,c pillsbury,1996,bantam
8407,8407,0553010778,dragonworld,b preiss,1979,bantam
8408,8408,0061065781,let parti two kind eight,olsen,1999,harperentertainment
8409,8409,0060393904,differ bodi differ diet introduc revolutionari twenti five bodi type system,c mein,2001,reganbook
8410,8410,0312866410,guinev evermor guinev,n sharan,1998,tor
8411,8411,0312862334,guinev guinev,n sharan,1996,tor
8412,8412,034538427X,seven garfield treasuri,jim,1993,ballantine
8413,8413,0915658178,best name book whole wide world,b lansky,1990,simon
8414,8414,0812523709,tamar,chamberlin,1994,tor
8415,8415,031285272X,jumper,g steven,1992,tor
8416,8416,0385483457,genesi live conver,b moyers,1996,bantam
8417,8417,0849954037,secret wisdom mother heart,joe,1999,countryman
8418,8418,0843103116,wee sing sing along book,b pamela,1987,price
8419,8419,884380362X,eleven settembr la ragioni di chi,c noam,2002,distribook
8420,8420,0312979274,internet slave master st martin true crime librari,g john,2001,martin
8421,8421,0226500616,young men fire,norman,1992,university
8422,8422,0140234985,one foot grave bbc,renwick,1993,penguin
8423,8423,2266052357,laffair toutankhamon,c jacq,1,european
8424,8424,0425187217,pit piper roddi get rowdi,p robert,2002,berkley
8425,8425,0439452406,tuck everlast,b natalie,2002,scholastic
8426,8426,0821748637,river magic zebra lovegram histor romanc,h martha,1995,zebra
