User-ID,User-City,User-State,User-Age,User-Country,User-Decade
262459,mountain view,california,39,united states,3
262464,brookline,massachusetts,27,united states,2
262469,janesville,wisconsin,52,united states,5
262471,seattle,washington,71,united states,7
262483,rochester,new york,48,united states,4
262484,portland,oregon,32,united states,3
262492,comox,british columbia,51,canada,5
262523,humble,texas,21,united states,2
262525,sf,california,38,united states,3
262532,erfurt,thueringen,36,germany,3
262535,rheinfelden,badenwuerttemberg,49,germany,4
262538,ellensburg,washington,21,united states,2
262541,pierrefonds,quebec,40,canada,4
262549,tampa,florida,35,united states,3
262550,jaffrey,new hampshire,77,united states,7
262552,burnaby,british columbia,27,canada,2
262556,tomar,ribatejo,26,portugal,2
262557,pinellas park,florida,70,united states,7
262567,calgary,alberta,32,canada,3
262568,new york,new york,42,united states,4
262569,saco,maine,26,united states,2
262570,akron,ohio,51,united states,5
262571,norfolk,virginia,23,united states,2
262573,altamonte springs,florida,54,united states,5
262574,savannah,georgia,33,united states,3
262576,las vegas,nevada,49,united states,4
262577,las vegas,nevada,56,united states,5
262585,las vegas,nevada,21,united states,2
262589,st johns,newfoundland,48,canada,4
262594,ulaanbaatar,na,36,mongolia,3
262599,bailey,colorado,48,united states,4
262607,newington,connecticut,32,united states,3
262620,north pole,alaska,34,united states,3
262621,oakman,alabama,28,united states,2
262634,lisle,new york,17,united states,1
262635,florence,oregon,44,united states,4
262637,glenview,illinois,62,united states,6
262641,konstanz,badenwuerttemberg,61,germany,6
262642,midwest city,oklahoma,20,united states,2
262666,halifax,nova scotia,26,canada,2
262667,salem,oregon,38,united states,3
262679,colonia,new jersey,26,united states,2
262689,lexington,kentucky,39,united states,3
262693,huntsville,alabama,23,united states,2
262698,seattle,washington,38,united states,3
262713,northfield,vermont,31,united states,3
262719,frankfurt am main,hessen,47,germany,4
262728,columbia,missouri,61,united states,6
262732,las cruces,new mexico,22,united states,2
262755,valrico,florida,48,united states,4
262761,ljubljana,not available,25,slovenia,2
262769,round rock,texas,33,united states,3
262795,brisbane,california,55,united states,5
262809,mentor,ohio,15,united states,1
262810,woodbridge,virginia,67,united states,6
262813,spring grove,illinois,54,united states,5
262819,troy,new york,42,united states,4
262846,greenville,texas,26,united states,2
262849,clearwater,florida,34,united states,3
262852,norden,alabama,15,germany,1
262883,los angeles,california,43,united states,4
262890,north hollywood,california,33,united states,3
262894,calabasas,california,19,united states,1
262896,rapallo,liguria,21,italy,2
262898,barrington,illinois,18,united states,1
262899,aurora,colorado,37,united states,3
262901,kleve,nordrheinwestfalen,19,germany,1
262902,sydney,new south wales,32,australia,3
262910,deventer,overijssel,15,netherlands,1
262912,tecumseh,michigan,32,united states,3
262915,bellingham,washington,44,united states,4
262934,saint paul,minnesota,57,united states,5
262937,san francisco,california,41,united states,4
262952,new castle,indiana,39,united states,3
262961,durham,north carolina,19,united states,1
262970,winter haven,florida,47,united states,4
262971,encinitas,california,24,united states,2
262974,wien,wien,23,austria,2
262977,akron,ohio,17,united states,1
262982,falls church,virginia,28,united states,2
262995,glenville,new york,23,united states,2
262998,melbourne,victoria,33,australia,3
263003,philadelphia,pennsylvania,54,united states,5
263004,york,england,15,united kingdom,1
263035,bomoseen,vermont,61,united states,6
263059,wailuku,hawaii,49,united states,4
263072,orange,texas,40,united states,4
263078,harrison,tennessee,59,united states,5
263079,san leandro,california,53,united states,5
263083,san francisco,california,37,united states,3
263099,fairfax,virginia,33,united states,3
263101,prague,na,49,czech republic,4
263104,southaven,mississippi,30,united states,3
263107,innsbruck,tirol,24,austria,2
263112,los angeles,california,34,united states,3
263132,las palmas,las palmas,37,spain,3
263149,halle,sachsenanhalt,30,germany,3
263151,melbourne,victoria,35,australia,3
263159,westminster,maryland,28,united states,2
263160,dallas,texas,24,united states,2
263163,austin,texas,26,united states,2
263164,albuquerque,new mexico,32,united states,3
263168,rapallo,liguria,40,italy,4
263173,oxford,ohio,19,united states,1
263186,santa cruz,california,26,united states,2
263187,san diego,california,23,united states,2
263202,valley view,pennsylvania,19,united states,1
263213,arrowtown,otago,37,new zealand,3
263214,arrowtown,otago,37,new zealand,3
263238,dallas,texas,32,united states,3
263250,san giorgio a cremano,campania,29,italy,2
263259,doncaster east,victoria,16,australia,1
263272,catonsville,maryland,24,united states,2
263292,schninghsdorf,niedersachsen,44,germany,4
263300,edenton,north carolina,51,united states,5
263304,las vegas,nevada,54,united states,5
263307,princeton,new jersey,18,united states,1
263310,herkimer,niagra falls,18,canada,1
263320,fredericksburg,texas,25,united states,2
263323,marietta,georgia,41,united states,4
263325,fredericton,new brunswick,27,canada,2
263326,austin,texas,29,united states,2
263328,jury,na,39,france,3
263331,tampere,pirkanmaa,28,finland,2
263332,wien,wien,19,austria,1
263343,birmingham,michigan,52,united states,5
263344,espoo,uusimaa,17,finland,1
263349,luganopregassona,ticino,26,switzerland,2
263353,tucson,arizona,32,united states,3
263354,santos,so paulo,16,brazil,1
263357,washington,dc,41,united states,4
263392,sevilla,sevilla,24,spain,2
263393,kingston,ontario,27,canada,2
263407,barcelona,catalunya,47,spain,4
263413,jackson,mississippi,45,united states,4
263420,miami,florida,55,united states,5
263422,saint louis,missouri,19,united states,1
263443,batavia,illinois,50,united states,5
263445,east brunswick,victoria,32,australia,3
263456,upminster,england,61,united kingdom,6
263460,tampa,florida,31,united states,3
263462,lake wales,florida,19,united states,1
263469,kemp,texas,51,united states,5
263472,decatur,georgia,24,united states,2
263475,el cajon,california,35,united states,3
263476,beaverton,oregon,46,united states,4
263480,portland,oregon,70,united states,7
263482,encinitas,california,41,united states,4
263490,auburn,washington,54,united states,5
263495,santa clara,california,58,united states,5
263496,lawrence,massachusetts,35,united states,3
263500,lehigh acres,florida,57,united states,5
263504,tilburg,noord brabant,23,netherlands,2
263505,hermiston,oregon,51,united states,5
263514,normal,illinois,34,united states,3
263534,sant jaume denveja,tarragona,21,spain,2
263537,wisconsin rapids,wisconsin,47,united states,4
263541,fullerton,california,34,united states,3
263544,san francisco,california,37,united states,3
263547,descanso,california,40,united states,4
263555,elburn,illinois,41,united states,4
263560,west bend,wisconsin,36,united states,3
263565,logroo,la rioja,18,spain,1
263582,oakland,california,67,united states,6
263585,lille,nord,36,france,3
263587,gorham,maine,55,united states,5
263596,toronto,ontario,40,canada,4
263601,poulsbo,washington,34,united states,3
263616,bakersfield,california,36,united states,3
263626,victoria,british columbia,24,canada,2
263627,fortitude valley,queensland,23,australia,2
263628,stony brook,new york,41,united states,4
263629,victoria,british columbia,55,canada,5
263637,oakdale,california,37,united states,3
263641,vista,california,62,united states,6
263644,mendon,massachusetts,35,united states,3
263645,st catharines,ontario,28,canada,2
263648,hamilton,ontario,32,canada,3
263649,richmond,virginia,53,united states,5
263650,west seneca,new york,22,united states,2
263663,co springs,colorado,38,united states,3
263674,stansbury park,utah,43,united states,4
263677,oxford,england,35,united kingdom,3
263690,bridgeport,connecticut,30,united states,3
263691,ottawa,ontario,51,canada,5
263692,chagrin falls,ohio,38,united states,3
263710,halifax,nova scotia,32,canada,3
263732,red creek,new york,81,united states,8
263733,gnzburg,bayern,29,germany,2
263737,hamburg,hamburg,33,germany,3
263740,barcelona,barcelona,50,spain,5
263742,fellbach,badenwuerttemberg,16,germany,1
263752,quimper,bretagne,27,france,2
263753,torrelavega,cantabria,31,spain,3
263755,springfield,illinois,77,united states,7
263777,charleston,west virginia,27,united states,2
263793,hyderabad,andhra pradesh,14,india,1
263794,hollywood,california,25,united states,2
263805,san antonio,texas,64,united states,6
263821,black mountain,north carolina,49,united states,4
263829,quaker hill,connecticut,35,united states,3
263834,portland,oregon,45,united states,4
263838,payson,utah,27,united states,2
263840,lutz,florida,59,united states,5
263842,hirosaki,aomoriken,39,japan,3
263846,nutley,new jersey,61,united states,6
263852,lake mary,florida,65,united states,6
263872,st paul,minnesota,34,united states,3
263877,victoria,british columbia,44,canada,4
263879,gent,oostvlaanderen,24,belgium,2
263886,saginaw,michigan,58,united states,5
263889,schagen,noordholland,25,netherlands,2
263901,kent,washington,21,united states,2
263902,houston,texas,39,united states,3
263923,st louis,missouri,35,united states,3
263925,oslo,na,40,norway,4
263926,massy,ile de france,18,france,1
263929,seattle,washington,39,united states,3
263941,epsom,surrey,30,united kingdom,3
263948,duisburg,nordrheinwestfalen,29,germany,2
263959,paris,ile de france,27,france,2
263977,newton abbot devon,england,33,united kingdom,3
263979,san  francisco,california,34,united states,3
263998,ourense,galiza,27,spain,2
264012,saunderstown,rhode island,52,united states,5
264027,cromwell,connecticut,37,united states,3
264029,warrenville,illinois,50,united states,5
264030,baton rouge,louisiana,21,united states,2
264031,traverse city,michigan,34,united states,3
264041,toronto,ontario,34,canada,3
264058,san diego,california,31,united states,3
264061,boca raton,florida,34,united states,3
264068,newport,rhode island,46,united states,4
264069,tucson,arizona,33,united states,3
264073,new york,new york,43,united states,4
264082,irving,texas,42,united states,4
264085,barreiro,barreiro,24,portugal,2
264091,paris,paris,28,france,2
264092,albuquerque,new mexico,35,united states,3
264107,hemet,california,28,united states,2
264108,dublin,leinster,41,ireland,4
264111,udine,friuli venezia giulia,30,italy,3
264113,cambridge,massachusetts,31,united states,3
264115,minneapolis,minnesota,28,united states,2
264117,barcelona,alabama,35,spain,3
264121,fresno,california,22,united states,2
264128,nan,na,51,austria,5
264133,huntland,tennessee,26,united states,2
264137,olympia,washington,36,united states,3
264138,denver,colorado,32,united states,3
264149,el puerto de santa maria,cadiz,25,spain,2
264152,boston,massachusetts,22,united states,2
264159,liverpool,england,22,united kingdom,2
264162,kissimmee,florida,49,united states,4
264166,ottawa,ontario,55,canada,5
264172,olathe,kansas,20,united states,2
264184,wetter,nordrheinwestfalen,29,germany,2
264185,albignasego pd,veneto,41,italy,4
264191,lille,nord,60,france,6
264196,apollo beach,florida,55,united states,5
264197,narragansett,rhode island,35,united states,3
264198,hamburg,hamburg,35,germany,3
264204,milford,massachusetts,19,united states,1
264209,krefeld,nordrheinwestfalen,35,germany,3
264215,houston,texas,85,united states,8
264222,denver,colorado,35,united states,3
264243,bad soden ataunus,hessen,53,germany,5
264248,springfield,missouri,26,united states,2
264258,barcelona,barcelona,27,spain,2
264264,mountain view,california,17,united states,1
264270,algonquin,illinois,38,united states,3
264275,mill creek,washington,18,united states,1
264281,west pittston,pennsylvania,21,united states,2
264284,richmond,virginia,59,united states,5
264294,hull,quebec,40,canada,4
264300,niagara falls,new york,44,united states,4
264307,columbus,wisconsin,23,united states,2
264308,lexington,kentucky,36,united states,3
264311,atlantic highlands,new jersey,29,united states,2
264312,houston,texas,16,united states,1
264314,melbourne,victoria,43,australia,4
264317,portela de sacavm,loures,25,portugal,2
264321,toronto,ontario,33,canada,3
264327,lincoln,nebraska,18,united states,1
264329,chicago,illinois,23,united states,2
264339,bari,puglia,26,italy,2
264349,avon lake,ohio,48,united states,4
264355,ionia,michigan,36,united states,3
264365,ephrata,pennsylvania,29,united states,2
264366,ede,gelderland,31,netherlands,3
264371,alexandria,virginia,36,united states,3
264372,edinburgh,scotland,28,united kingdom,2
264390,hamilton,ontario,23,canada,2
264397,fallbrook,california,16,united states,1
